code,category,value
E14000824,age87,415
E14000824,age88,409
E14000824,age89,365
E14000824,age90,288
E14000824,age91,231
E14000824,age92,186
E14000824,age93,139
E14000824,age94,138
E14000824,age95,95
E14000824,age96,70
E14000824,age97,49
E14000824,age98,43
E14000824,age99,26
E14000824,over100,41
E14000825,under1,833
E14000825,age1,908
E14000825,age2,925
E14000825,age3,922
E14000825,age4,924
E14000825,age5,989
E14000825,age6,960
E14000825,age7,987
E14000825,age8,1055
E14000825,age9,1107
E14000825,age10,1048
E14000825,age11,1015
E14000825,age12,1022
E14000825,age13,997
E14000825,age14,964
E14000825,age15,970
E14000825,age16,951
E14000825,age17,900
E14000825,age18,793
E14000825,age19,818
E14000825,age20,902
E14000825,age21,921
E14000825,age22,871
E14000825,age23,889
E14000825,age24,991
E14000825,age25,857
E14000825,age26,895
E14000825,age27,952
E14000825,age28,946
E14000825,age29,958
E14000825,age30,987
E14000825,age31,969
E14000825,age32,1052
E14000825,age33,1080
E14000825,age34,988
E14000825,age35,985
E14000825,age36,1105
E14000825,age37,1061
E14000825,age38,1033
E14000825,age39,1008
E14000825,age40,994
E14000825,age41,1056
E14000825,age42,990
E14000825,age43,904
E14000825,age44,928
E14000825,age45,934
E14000825,age46,981
E14000825,age47,1018
E14000825,age48,1078
E14000825,age49,1178
E14000825,age50,1221
E14000825,age51,1276
E14000825,age52,1315
E14000825,age53,1231
E14000825,age54,1353
E14000825,age55,1319
E14000825,age56,1431
E14000825,age57,1345
E14000825,age58,1362
E14000825,age59,1316
E14000825,age60,1329
E14000825,age61,1266
E14000825,age62,1250
E14000825,age63,1218
E14000825,age64,1108
E14000825,age65,1094
E14000825,age66,1103
E14000825,age67,1118
E14000825,age68,1103
E14000825,age69,1085
E14000825,age70,1069
E14000825,age71,1120
E14000825,age72,1133
E14000825,age73,1217
E14000825,age74,1244
E14000825,age75,952
E14000825,age76,897
E14000825,age77,918
E14000825,age78,795
E14000825,age79,693
E14000825,age80,643
E14000825,age81,639
E14000825,age82,580
E14000825,age83,612
E14000825,age84,500
E14000825,age85,467
E14000825,age86,399
E14000825,age87,368
E14000825,age88,311
E14000825,age89,277
E14000825,age90,239
E14000825,age91,191
E14000825,age92,143
E14000825,age93,133
E14000825,age94,110
E14000825,age95,65
E14000825,age96,46
E14000825,age97,31
E14000825,age98,21
E14000825,age99,20
E14000825,over100,30
E14000826,under1,1102
E14000826,age1,1073
E14000826,age2,1179
E14000826,age3,1145
E14000826,age4,1190
E14000826,age5,1213
E14000826,age6,1180
E14000826,age7,1207
E14000826,age8,1200
E14000826,age9,1258
E14000826,age10,1271
E14000826,age11,1258
E14000826,age12,1233
E14000826,age13,1175
E14000826,age14,1203
E14000826,age15,1172
E14000826,age16,1087
E14000826,age17,1067
E14000826,age18,906
E14000826,age19,786
E14000826,age20,848
E14000826,age21,1000
E14000826,age22,1062
E14000826,age23,1091
E14000826,age24,1247
E14000826,age25,1282
E14000826,age26,1375
E14000826,age27,1376
E14000826,age28,1392
E14000826,age29,1513
E14000826,age30,1581
E14000826,age31,1457
E14000826,age32,1510
E14000826,age33,1459
E14000826,age34,1478
E14000826,age35,1479
E14000826,age36,1464
E14000826,age37,1506
E14000826,age38,1442
E14000826,age39,1446
E14000826,age40,1503
E14000826,age41,1452
E14000826,age42,1328
E14000826,age43,1280
E14000826,age44,1217
E14000826,age45,1362
E14000826,age46,1389
E14000826,age47,1400
E14000826,age48,1508
E14000826,age49,1642
E14000826,age50,1593
E14000826,age51,1525
E14000826,age52,1607
E14000826,age53,1563
E14000826,age54,1600
E14000826,age55,1591
E14000826,age56,1557
E14000826,age57,1441
E14000826,age58,1567
E14000826,age59,1421
E14000826,age60,1381
E14000826,age61,1271
E14000826,age62,1296
E14000826,age63,1238
E14000826,age64,1149
E14000826,age65,1022
E14000826,age66,1029
E14000826,age67,1051
E14000826,age68,1025
E14000826,age69,977
E14000826,age70,990
E14000826,age71,1086
E14000826,age72,1101
E14000826,age73,1149
E14000826,age74,1106
E14000826,age75,792
E14000826,age76,867
E14000826,age77,789
E14000826,age78,736
E14000826,age79,566
E14000826,age80,533
E14000826,age81,554
E14000826,age82,505
E14000826,age83,426
E14000826,age84,418
E14000826,age85,373
E14000826,age86,323
E14000826,age87,263
E14000826,age88,235
E14000826,age89,194
E14000826,age90,166
E14000826,age91,138
E14000826,age92,115
E14000826,age93,77
E14000826,age94,74
E14000826,age95,41
E14000826,age96,42
E14000826,age97,20
E14000826,age98,17
E14000826,age99,9
E14000826,over100,17
E14000827,under1,740
E14000827,age1,756
E14000827,age2,827
E14000827,age3,841
E14000827,age4,912
E14000827,age5,912
E14000827,age6,954
E14000827,age7,936
E14000827,age8,1028
E14000827,age9,1050
E14000827,age10,1062
E14000827,age11,1028
E14000827,age12,996
E14000827,age13,1071
E14000827,age14,1037
E14000827,age15,996
E14000827,age16,977
E14000827,age17,979
E14000827,age18,860
E14000827,age19,702
E14000827,age20,710
E14000827,age21,685
E14000827,age22,774
E14000827,age23,849
E14000827,age24,815
E14000827,age25,886
E14000827,age26,798
E14000827,age27,876
E14000827,age28,861
E14000827,age29,949
E14000827,age30,934
E14000827,age31,901
E14000827,age32,942
E14000827,age33,1010
E14000827,age34,1036
E14000827,age35,925
E14000827,age36,985
E14000827,age37,954
E14000827,age38,1009
E14000827,age39,987
E14000827,age40,1053
E14000827,age41,1006
E14000827,age42,976
E14000827,age43,923
E14000827,age44,946
E14000827,age45,947
E14000827,age46,1060
E14000827,age47,1091
E14000827,age48,1161
E14000827,age49,1277
E14000827,age50,1301
E14000827,age51,1290
E14000827,age52,1372
E14000827,age53,1372
E14000827,age54,1374
E14000827,age55,1508
E14000827,age56,1439
E14000827,age57,1547
E14000827,age58,1401
E14000827,age59,1476
E14000827,age60,1372
E14000827,age61,1228
E14000827,age62,1344
E14000827,age63,1243
E14000827,age64,1214
E14000827,age65,1158
E14000827,age66,1160
E14000827,age67,1189
E14000827,age68,1152
E14000827,age69,1182
E14000827,age70,1153
E14000827,age71,1175
E14000827,age72,1162
E14000827,age73,1346
E14000827,age74,1319
E14000827,age75,994
E14000827,age76,1073
E14000827,age77,972
E14000827,age78,815
E14000827,age79,691
E14000827,age80,700
E14000827,age81,737
E14000827,age82,601
E14000827,age83,666
E14000827,age84,612
E14000827,age85,509
E14000827,age86,505
E14000827,age87,406
E14000827,age88,381
E14000827,age89,339
E14000827,age90,313
E14000827,age91,223
E14000827,age92,185
E14000827,age93,164
E14000827,age94,123
E14000827,age95,90
E14000827,age96,73
E14000827,age97,43
E14000827,age98,35
E14000827,age99,18
E14000827,over100,40
E14000828,under1,553
E14000828,age1,597
E14000828,age2,689
E14000828,age3,634
E14000828,age4,688
E14000828,age5,715
E14000828,age6,719
E14000828,age7,705
E14000828,age8,822
E14000828,age9,803
E14000828,age10,854
E14000828,age11,805
E14000828,age12,899
E14000828,age13,795
E14000828,age14,842
E14000828,age15,771
E14000828,age16,828
E14000828,age17,802
E14000828,age18,719
E14000828,age19,630
E14000828,age20,555
E14000828,age21,598
E14000828,age22,690
E14000828,age23,719
E14000828,age24,660
E14000828,age25,654
E14000828,age26,647
E14000828,age27,651
E14000828,age28,688
E14000828,age29,729
E14000828,age30,767
E14000828,age31,737
E14000828,age32,711
E14000828,age33,755
E14000828,age34,672
E14000828,age35,765
E14000828,age36,747
E14000828,age37,706
E14000828,age38,781
E14000828,age39,787
E14000828,age40,866
E14000828,age41,851
E14000828,age42,825
E14000828,age43,779
E14000828,age44,800
E14000828,age45,800
E14000828,age46,852
E14000828,age47,993
E14000828,age48,970
E14000828,age49,1058
E14000828,age50,1123
E14000828,age51,1088
E14000828,age52,1214
E14000828,age53,1191
E14000828,age54,1319
E14000828,age55,1278
E14000828,age56,1413
E14000828,age57,1282
E14000828,age58,1414
E14000828,age59,1262
E14000828,age60,1318
E14000828,age61,1209
E14000828,age62,1406
E14000828,age63,1281
E14000828,age64,1181
E14000828,age65,1234
E14000828,age66,1235
E14000828,age67,1294
E14000828,age68,1307
E14000828,age69,1252
E14000828,age70,1330
E14000828,age71,1360
E14000828,age72,1382
E14000828,age73,1610
E14000828,age74,1696
E14000828,age75,1218
E14000828,age76,1316
E14000828,age77,1228
E14000828,age78,1124
E14000828,age79,951
E14000828,age80,857
E14000828,age81,887
E14000828,age82,828
E14000828,age83,791
E14000828,age84,772
E14000828,age85,701
E14000828,age86,582
E14000828,age87,571
E14000828,age88,500
E14000828,age89,413
E14000828,age90,446
E14000828,age91,332
E14000828,age92,263
E14000828,age93,222
E14000828,age94,174
E14000828,age95,124
E14000828,age96,100
E14000828,age97,77
E14000828,age98,65
E14000828,age99,40
E14000828,over100,61
E14000829,under1,915
E14000829,age1,940
E14000829,age2,912
E14000829,age3,1000
E14000829,age4,1030
E14000829,age5,1012
E14000829,age6,1022
E14000829,age7,1108
E14000829,age8,1135
E14000829,age9,1169
E14000829,age10,1202
E14000829,age11,1213
E14000829,age12,1188
E14000829,age13,1180
E14000829,age14,1193
E14000829,age15,1105
E14000829,age16,1146
E14000829,age17,1136
E14000829,age18,1010
E14000829,age19,895
E14000829,age20,970
E14000829,age21,957
E14000829,age22,1027
E14000829,age23,1017
E14000829,age24,1056
E14000829,age25,1044
E14000829,age26,1005
E14000829,age27,1090
E14000829,age28,1167
E14000829,age29,1158
E14000829,age30,1173
E14000829,age31,1206
E14000829,age32,1137
E14000829,age33,1250
E14000829,age34,1150
E14000829,age35,1238
E14000829,age36,1201
E14000829,age37,1178
E14000829,age38,1216
E14000829,age39,1148
E14000829,age40,1320
E14000829,age41,1268
E14000829,age42,1251
E14000829,age43,1170
E14000829,age44,1129
E14000829,age45,1230
E14000829,age46,1297
E14000829,age47,1303
E14000829,age48,1439
E14000829,age49,1537
E14000829,age50,1540
E14000829,age51,1496
E14000829,age52,1570
E14000829,age53,1607
E14000829,age54,1651
E14000829,age55,1586
E14000829,age56,1614
E14000829,age57,1603
E14000829,age58,1604
E14000829,age59,1521
E14000829,age60,1512
E14000829,age61,1390
E14000829,age62,1452
E14000829,age63,1410
E14000829,age64,1413
E14000829,age65,1326
E14000829,age66,1272
E14000829,age67,1282
E14000829,age68,1222
E14000829,age69,1268
E14000829,age70,1263
E14000829,age71,1319
E14000829,age72,1342
E14000829,age73,1545
E14000829,age74,1465
E14000829,age75,1101
E14000829,age76,1178
E14000829,age77,1100
E14000829,age78,951
E14000829,age79,799
E14000829,age80,752
E14000829,age81,741
E14000829,age82,693
E14000829,age83,618
E14000829,age84,510
E14000829,age85,469
E14000829,age86,411
E14000829,age87,383
E14000829,age88,330
E14000829,age89,275
E14000829,age90,277
E14000829,age91,198
E14000829,age92,117
E14000829,age93,149
E14000829,age94,101
E14000829,age95,98
E14000829,age96,59
E14000829,age97,54
E14000829,age98,24
E14000829,age99,28
E14000829,over100,30
E14000830,under1,1060
E14000830,age1,1141
E14000830,age2,1206
E14000830,age3,1182
E14000830,age4,1285
E14000830,age5,1268
E14000830,age6,1277
E14000830,age7,1341
E14000830,age8,1392
E14000830,age9,1518
E14000830,age10,1450
E14000830,age11,1473
E14000830,age12,1497
E14000830,age13,1580
E14000830,age14,1571
E14000830,age15,1429
E14000830,age16,1366
E14000830,age17,1525
E14000830,age18,1265
E14000830,age19,820
E14000830,age20,880
E14000830,age21,941
E14000830,age22,1033
E14000830,age23,1140
E14000830,age24,1251
E14000830,age25,1190
E14000830,age26,1274
E14000830,age27,1181
E14000830,age28,1308
E14000830,age29,1367
E14000830,age30,1355
E14000830,age31,1386
E14000830,age32,1425
E14000830,age33,1422
E14000830,age34,1399
E14000830,age35,1391
E14000830,age36,1406
E14000830,age37,1505
E14000830,age38,1395
E14000830,age39,1419
E14000830,age40,1467
E14000830,age41,1447
E14000830,age42,1487
E14000830,age43,1456
E14000830,age44,1484
E14000830,age45,1548
E14000830,age46,1520
E14000830,age47,1658
E14000830,age48,1664
E14000830,age49,1708
E14000830,age50,1788
E14000830,age51,1715
E14000830,age52,1789
E14000830,age53,1741
E14000830,age54,1714
E14000830,age55,1698
E14000830,age56,1622
E14000830,age57,1678
E14000830,age58,1633
E14000830,age59,1610
E14000830,age60,1515
E14000830,age61,1388
E14000830,age62,1392
E14000830,age63,1341
E14000830,age64,1268
E14000830,age65,1239
E14000830,age66,1158
E14000830,age67,1119
E14000830,age68,1158
E14000830,age69,1130
E14000830,age70,1165
E14000830,age71,1082
E14000830,age72,1174
E14000830,age73,1287
E14000830,age74,1276
E14000830,age75,980
E14000830,age76,991
E14000830,age77,943
E14000830,age78,814
E14000830,age79,660
E14000830,age80,665
E14000830,age81,582
E14000830,age82,599
E14000830,age83,517
E14000830,age84,431
E14000830,age85,444
E14000830,age86,398
E14000830,age87,325
E14000830,age88,302
E14000830,age89,277
E14000830,age90,254
E14000830,age91,193
E14000830,age92,167
E14000830,age93,109
E14000830,age94,96
E14000830,age95,72
E14000830,age96,49
E14000830,age97,47
E14000830,age98,29
E14000830,age99,23
E14000830,over100,32
E14000831,under1,1256
E14000831,age1,1208
E14000831,age2,1247
E14000831,age3,1317
E14000831,age4,1295
E14000831,age5,1326
E14000831,age6,1274
E14000831,age7,1345
E14000831,age8,1374
E14000831,age9,1363
E14000831,age10,1419
E14000831,age11,1315
E14000831,age12,1375
E14000831,age13,1304
E14000831,age14,1261
E14000831,age15,1144
E14000831,age16,1169
E14000831,age17,1176
E14000831,age18,2245
E14000831,age19,3430
E14000831,age20,2490
E14000831,age21,2167
E14000831,age22,2036
E14000831,age23,2040
E14000831,age24,1986
E14000831,age25,1694
E14000831,age26,1716
E14000831,age27,1638
E14000831,age28,1565
E14000831,age29,1541
E14000831,age30,1513
E14000831,age31,1571
E14000831,age32,1435
E14000831,age33,1745
E14000831,age34,1540
E14000831,age35,1493
E14000831,age36,1591
E14000831,age37,1411
E14000831,age38,1534
E14000831,age39,1456
E14000831,age40,1411
E14000831,age41,1364
E14000831,age42,1210
E14000831,age43,1192
E14000831,age44,1156
E14000831,age45,1156
E14000831,age46,1261
E14000831,age47,1094
E14000831,age48,1117
E14000831,age49,1229
E14000831,age50,1170
E14000831,age51,1127
E14000831,age52,1099
E14000831,age53,1126
E14000831,age54,1148
E14000831,age55,1099
E14000831,age56,1122
E14000831,age57,1070
E14000831,age58,1094
E14000831,age59,1061
E14000831,age60,982
E14000831,age61,1022
E14000831,age62,900
E14000831,age63,953
E14000831,age64,971
E14000831,age65,813
E14000831,age66,834
E14000831,age67,761
E14000831,age68,745
E14000831,age69,691
E14000831,age70,665
E14000831,age71,648
E14000831,age72,672
E14000831,age73,627
E14000831,age74,640
E14000831,age75,472
E14000831,age76,503
E14000831,age77,432
E14000831,age78,409
E14000831,age79,355
E14000831,age80,306
E14000831,age81,326
E14000831,age82,353
E14000831,age83,294
E14000831,age84,284
E14000831,age85,265
E14000831,age86,235
E14000831,age87,238
E14000831,age88,192
E14000831,age89,179
E14000831,age90,171
E14000831,age91,111
E14000831,age92,92
E14000831,age93,86
E14000831,age94,61
E14000831,age95,39
E14000831,age96,34
E14000831,age97,24
E14000831,age98,32
E14000831,age99,6
E14000831,over100,25
E14000832,under1,736
E14000832,age1,778
E14000832,age2,762
E14000832,age3,749
E14000832,age4,818
E14000832,age5,815
E14000832,age6,783
E14000832,age7,817
E14000832,age8,783
E14000832,age9,824
E14000832,age10,810
E14000832,age11,815
E14000832,age12,815
E14000832,age13,774
E14000832,age14,765
E14000832,age15,726
E14000832,age16,707
E14000832,age17,777
E14000832,age18,2114
E14000832,age19,4843
E14000832,age20,5954
E14000832,age21,5652
E14000832,age22,4136
E14000832,age23,2894
E14000832,age24,2342
E14000832,age25,2000
E14000832,age26,1895
E14000832,age27,1731
E14000832,age28,1603
E14000832,age29,1516
E14000832,age30,1483
E14000832,age31,1436
E14000832,age32,1274
E14000832,age33,1309
E14000832,age34,1209
E14000832,age35,1215
E14000832,age36,1117
E14000832,age37,1035
E14000832,age38,1042
E14000832,age39,1061
E14000832,age40,967
E14000832,age41,1078
E14000832,age42,944
E14000832,age43,837
E14000832,age44,786
E14000832,age45,858
E14000832,age46,818
E14000832,age47,871
E14000832,age48,902
E14000832,age49,937
E14000832,age50,996
E14000832,age51,933
E14000832,age52,963
E14000832,age53,998
E14000832,age54,954
E14000832,age55,1021
E14000832,age56,996
E14000832,age57,1073
E14000832,age58,984
E14000832,age59,1013
E14000832,age60,894
E14000832,age61,934
E14000832,age62,890
E14000832,age63,882
E14000832,age64,848
E14000832,age65,800
E14000832,age66,744
E14000832,age67,760
E14000832,age68,741
E14000832,age69,636
E14000832,age70,577
E14000832,age71,668
E14000832,age72,649
E14000832,age73,703
E14000832,age74,731
E14000832,age75,492
E14000832,age76,483
E14000832,age77,432
E14000832,age78,393
E14000832,age79,358
E14000832,age80,378
E14000832,age81,411
E14000832,age82,308
E14000832,age83,306
E14000832,age84,303
E14000832,age85,262
E14000832,age86,237
E14000832,age87,214
E14000832,age88,172
E14000832,age89,157
E14000832,age90,148
E14000832,age91,112
E14000832,age92,65
E14000832,age93,69
E14000832,age94,47
E14000832,age95,38
E14000832,age96,36
E14000832,age97,22
E14000832,age98,9
E14000832,age99,16
E14000832,over100,13
E14000833,under1,981
E14000833,age1,1076
E14000833,age2,1119
E14000833,age3,1165
E14000833,age4,1145
E14000833,age5,1249
E14000833,age6,1156
E14000833,age7,1184
E14000833,age8,1198
E14000833,age9,1213
E14000833,age10,1243
E14000833,age11,1171
E14000833,age12,1103
E14000833,age13,1180
E14000833,age14,1054
E14000833,age15,1046
E14000833,age16,1065
E14000833,age17,1018
E14000833,age18,946
E14000833,age19,948
E14000833,age20,879
E14000833,age21,932
E14000833,age22,940
E14000833,age23,1015
E14000833,age24,1182
E14000833,age25,1253
E14000833,age26,1284
E14000833,age27,1257
E14000833,age28,1325
E14000833,age29,1375
E14000833,age30,1317
E14000833,age31,1326
E14000833,age32,1353
E14000833,age33,1373
E14000833,age34,1360
E14000833,age35,1371
E14000833,age36,1343
E14000833,age37,1347
E14000833,age38,1321
E14000833,age39,1256
E14000833,age40,1343
E14000833,age41,1218
E14000833,age42,1234
E14000833,age43,1116
E14000833,age44,1092
E14000833,age45,1210
E14000833,age46,1201
E14000833,age47,1056
E14000833,age48,1151
E14000833,age49,1199
E14000833,age50,1322
E14000833,age51,1172
E14000833,age52,1241
E14000833,age53,1244
E14000833,age54,1268
E14000833,age55,1346
E14000833,age56,1463
E14000833,age57,1344
E14000833,age58,1320
E14000833,age59,1356
E14000833,age60,1284
E14000833,age61,1302
